Key,English,Spanish
UI_TOOLTIP_PVEINCOMINGDMG_FLAT,PvE Dmg Resist,PvE Dmg Resist
UI_GENERALAWAKE_START,Start,Iniciar
UI_GENERALAWAKE_HEADERITEM,Item to awake,Item to awake
UI_GENERALAWAKESLOT_INDEX,Stat %d,Stat %d
UI_SEARCHSHOP_TELEPORT_TITLE,Teleport to the Shop,Teleport to the Shop
UI_SEARCHSHOP_TELEPORT_CONFIRM,Do you want to teleport to the shop?,Do you want to teleport to the shop?
UI_PRIVATE_SHOP_ADS,Shop Advertisement:,Shop Advertisement:
UI_SEARCHSHOP_ADVERTISED,Advertised,Advertised
UI_PRIVATE_SHOP_ADSOPEN,Your Shop Advertisement item will be consumed and disappear when closing the shop.,Your Shop Advertisement item will be consumed and disappear when closing the shop.
UI_PRIVATE_SHOP_ADSCLOSE,Your Shop Advertisement item will be lost.,Your Shop Advertisement item will be lost.
UI_GENERALAWAKE_TITLEGODDESSBLESSING,Blessing of the Goddess,Bendición de la Diosa
UI_GENERALAWAKE_TITLEDEMONBLESSING,Blessing of the Demon,Blessing of the Demon
UI_TOOLTIP_FREEBLESSING,Demon Blessing,Demon Blessing
UI_CHARINFO_HOUSING_SLOTS,Pet inventory slots,Pet inventory slots
UI_GENERALAWAKE_SOULBIND_TITLE,Use Blessing?,Use Blessing?
UI_GENERALAWAKE_SOULBIND,Applying a Blessing will make the item soul-bound. Do you wish to continue?,Applying a Blessing will make the item soul-bound. Do you wish to continue?
UI_RECIPE_NOT_FULL,"The recipe is not fully understood, so only one of each ingredient is used.","The recipe is not fully understood, so only one of each ingredient is used."
UI_CHRISTMAS_INVANSION_MISSION,Quest completed,Quest completed
UI_TELEPORT_ARENA,Do you want to exit the arena?,Do you want to exit the arena?
UI_NEWYEARPASS_2025,2025 New Year Pass,2025 New Year Pass
UI_QUEST_GATHERING,Gather %s #cffc32f07#b%d/%d#nb#nc,Gather %s #cffc32f07#b%d/%d#nb#nc
UI_QUEST_GATHERING_YEAROFSNAKE2025,"Attempting to gather (Herb gathering, Woodcutting, Mining, Harvested Berry) #cffc32f07#b%d/%d#nb#nc","Attempting to gather (Herb gathering, Woodcutting, Mining, Harvested Berry) #cffc32f07#b%d/%d#nb#nc"
UI_GENERALAWAKE_NOMATERIAL,You ran out of blessing materials.,You ran out of blessing materials.
UI_LIFE_MASTERY_RANKING_TABWEEKLY,Weekly Ranking,Weekly Ranking
UI_LIFE_MASTERY_RANKING_TABPERMANENT,Permanent Ranking,Permanent Ranking
UI_LIFE_MASTERY_RANKINGREWARD_TITLE,Title:,Title:
UI_LIFE_MASTERY_RANKING_CURRENTRANK,Current rank:,Rango Actual:
UI_LIFE_MASTERY_RANKING_CURRENTRANK_UNRANKED,unranked.,unranked.
UI_QUEST_PT_JAN2024_1,Spring Points: %d Pts,Puntos de Primavera: %d Pts
UI_QUEST_PT_JAN2024_2,Spring Points: ????,Puntos de Primavera: ????
UI_EVENT_JAN2024_NAME,Spring Point Exchange,Puntos de Primavera Intercambio
UI_JAN2024_POINT_NAME,Spring Points,Puntos de Primavera
UI_POINTS,%d Pts,%d Pts
UI_QUEST_ATTEMPT_GATHERING,"Attempting to gather (Herb gathering, Woodcutting, Mining, Harvested Berry) #cffc32f07#b%d/%d#nb#nc","Attempting to gather (Herb gathering, Woodcutting, Mining, Harvested Berry) #cffc32f07#b%d/%d#nb#nc"
UI_STANDBY,Standby,Standby
UI_DEAD,Dead,Dead
UI_NOW_SPECTATING,Spectating %s,Spectating %s
UI_EASTER_EGG_MISSION,Gather Easter Eggs,Gather Easter Eggs
UI_LIFE_MASTERY_CHROMA_ORE,Ore that you can see anywhere. You can obtain Common Ores.,Ore that you can see anywhere. You can obtain Common Ores.
UI_TARGET_HEALTH,Health: ,Salud: 
UI_TARGET_PENYA,- Penya: ,- Penya: 
UI_ACHIEVEMENTS_LIFE_TAB,Life,Vida
UI_MENU_REFRESH,Refresh,Actualizar
UI_MENU_MESSAGE,Message,Mensajes
UI_MENU_SUMMON,Summon,Invocar
UI_MENU_KICK,Kick,Echar
UI_MENU_SNOOP,Snoop,Snoop
UI_MENU_MUTE,Mute,Silenciar
UI_MENU_UNMUTE,Unmute,Quitar silencio
UI_MENU_FREEZE,Freeze,Congelar
UI_MENU_UNFREEZE,Unfreeze,Descongelar
UI_MENU_PARTY,Party,Party
UI_MENU_GUILDJOIN,Guild Join,Unirse Guild
UI_MENU_BAN,Ban,Ban
UI_MENU_BAN_IP,Ban IP,Ban IP
UI_MENU_KICK_IP,Kick IP,Kick IP
UI_MENU_MUTE_SHA,Mute Sha,Mute Sha
UI_APP_INSPECTION,Inspection,Inspección
UI_TARGET_PLAYERS_KILLED,- Players killed: ,- Jugadores asesinados: 
UI_TARGET_PK_VALUE,- PK Value : ,- Valor PK : 
UI_TARGET_PLAYER_ID,- PlayerID: #,- PlayerID: #
UI_PUBLISHED_BY,Published by ,Publicado por 
UI_ALL_RIGHTS_RESERVED,. All rights reserved.,. Reservados todos los derechos.
UI_QUEST_DISTANCE_M,m,m
UI_QUEST_DISTANCE_KM,km,km
UI_SKILL_MAX,MAX,MAX
UI_SPEED_UNIT_KMH,km/h,km/h
UI_GUILDCHAT,guildchat,guildchat
UI_COUPLERESETCOOLDOWN,CoupleResetCooldown,CoupleResetCooldown
UI_RAINBOWRACEADDITEM,RainbowRaceAddItem,RainbowRaceAddItem
UI_ACCESSLEVEL,accesslevel,accesslevel
UI_ADDFRIEND,addfriend,addfriend
UI_ADDINDEPENDENTTITLE,addindependenttitle,addindependenttitle
UI_ADDWARDROBEITEM,addwardrobeitem,addwardrobeitem
UI_ANNOUNCE,announce,announce
UI_AROUNDATK,aroundatk,aroundatk
UI_AROUNDKILL,aroundkill,aroundkill
UI_AUTHACCESSLEVEL,authaccesslevel,authaccesslevel
UI_AWAKEORIGIN,awakeorigin,awakeorigin
UI_AWAKESKILL,awakeskill,awakeskill
UI_BAN,ban,ban
UI_BANIP,banip,banip
UI_BEGINQUEST,beginquest,beginquest
UI_CAMERAMODE,cameramode,cameramode
UI_CAPTCHA,captcha,captcha
UI_CHANGEJOB,changejob,changejob
UI_CHANNEL,channel,channel
UI_CLEARSESSIONS,clearsessions,clearsessions
UI_CLOSE,close,close
UI_COMMANDS,commands,commands
UI_COMPLETEACHIEV,completeachiev,completeachiev
UI_CONNECTAGREE,connectagree,connectagree
UI_CONNECTREFUSE,connectrefuse,connectrefuse
UI_COUNT,count,count
UI_COUPLEEXPERIENCE,coupleexperience,coupleexperience
UI_CREATECHAR,createchar,createchar
UI_CREATECTRL,createctrl,createctrl
UI_CREATEGUILD,createguild,createguild
UI_CREATEITEM,createitem,createitem
UI_CREATEITEMULTIMATE,createitemultimate,createitemultimate
UI_CREATELAYER,createlayer,createlayer
UI_CREATELISTITEM,createlistitem,createlistitem
UI_CREATENPC,createnpc,createnpc
UI_CREATEPC,createpc,createpc
UI_DECLAREWAR,declarewar,declarewar
UI_DELETELAYER,deletelayer,deletelayer
UI_DESTROYGUILD,destroyguild,destroyguild
UI_DISGUISE,disguise,disguise
UI_DISMISSGUILD,dismissguild,dismissguild
UI_DUNGEONEXIT,dungeonexit,dungeonexit
UI_DUNGEONNEXT,dungeonnext,dungeonnext
UI_DUNGEONRESET,dungeonreset,dungeonreset
UI_DUNGEONSETREWARDS,dungeonsetrewards,dungeonsetrewards
UI_DUNGEONSTART,dungeonstart,dungeonstart
UI_ENDQUEST,endquest,endquest
UI_EVENT,event,event
UI_EVENTINFO,eventinfo,eventinfo
UI_EVENTLIST,eventlist,eventlist
UI_EVENTPOINT,eventpoint,eventpoint
UI_EXPERIENCE,experience,experience
UI_EXPUPSTOP,expupstop,expupstop
UI_FAKENAME,fakename,fakename
UI_FORCEMATOURNAMENTNEXTSTAGE,forcematournamentnextstage,forcematournamentnextstage
UI_FREEZE,freeze,freeze
UI_GAMESETTING,gamesetting,gamesetting
UI_GCCANCEL,gccancel,gccancel
UI_GCCLOSE,gcclose,gcclose
UI_GCIN,gcin,gcin
UI_GCNEXT,gcnext,gcnext
UI_GCOPEN,gcopen,gcopen
UI_GCREQUEST,gcrequest,gcrequest
UI_GETALLLIFESTYLESKILL,getalllifestyleskill,getalllifestyleskill
UI_GETGOLD,getgold,getgold
UI_GETPRODUCTIONRECIPE,getproductionrecipe,getproductionrecipe
UI_PETEXP,petexp,petexp
UI_GLOBAL,global,global
UI_GMATTCK,gmattck,gmattck
UI_GMNOTATTCK,gmnotattck,gmnotattck
UI_GMCOMMUNITY,gmcommunity,gmcommunity
UI_GMNOTCOMMUNITY,gmnotcommunity,gmnotcommunity
UI_GMITEM,gmitem,gmitem
UI_GMNOTITEM,gmnotitem,gmnotitem
UI_GMNOTOBSERVE,gmnotobserve,gmnotobserve
UI_GMOBSERVE,gmobserve,gmobserve
UI_GUILDHOUSEEXECUTESCHEDULED,guildhouseexecutescheduled,guildhouseexecutescheduled
UI_GUILDINVITE,guildinvite,guildinvite
UI_GUILDLEAD,guildlead,guildlead
UI_GUILDRANKING,guildranking,guildranking
UI_GUILDSTAT,guildstat,guildstat
UI_IGNORE,ignore,ignore
UI_IGNORELIST,ignorelist,ignorelist
UI_IMAC,imac,imac
UI_INDIRECT,indirect,indirect
UI_INFRACTIONS,infractions,infractions
UI_INITSKILLEXP,initskillexp,initskillexp
UI_INSPECT,inspect,inspect
UI_INVENCLEAR,invenclear,invenclear
UI_INVISIBLE,invisible,invisible
UI_IP,ip,ip
UI_JOBNAME,jobname,jobname
UI_KEEPTIME,keeptime,keeptime
UI_KILL,kill,kill
UI_LAYER,layer,layer
UI_LEVEL,level,level
UI_LEVELDOWN,leveldown,leveldown
UI_LIFESTYLEMASTERY,lifestylemastery,lifestylemastery
UI_LOADCASHSHOP,loadcashshop,loadcashshop
UI_LOADEVENTS,loadevents,loadevents
UI_LOADSCRIPT,loadscript,loadscript
UI_LOCKEDSLOTS,lockedslots,lockedslots
UI_MAINTENANCE,maintenance,maintenance
UI_MAINTENANCEUTC,maintenanceutc,maintenanceutc
UI_MASTERDATARESET,masterdatareset,masterdatareset
UI_MESSENGERAGREE,messengeragree,messengeragree
UI_MESSENGERREFUSE,messengerrefuse,messengerrefuse
UI_MOTIONLIST,motionlist,motionlist
UI_MUSIC,music,music
UI_NODISGUISE,nodisguise,nodisguise
UI_NOFREEZE,nofreeze,nofreeze
UI_NOINVISIBLE,noinvisible,noinvisible
UI_NOONEKILL,noonekill,noonekill
UI_NOTALK,notalk,notalk
UI_NOUNDYING,noundying,noundying
UI_ONEKILL,onekill,onekill
UI_OPEN,open,open
UI_OPENKALGASASSAULT,openkalgasassault,openkalgasassault
UI_OUT,out,out
UI_OUTACCOUNT,outaccount,outaccount
UI_OUTIP,outip,outip
UI_PARTYCHAT,partychat,partychat
UI_PARTYINVITE,partyinvite,partyinvite
UI_PARTYLEVEL,partylevel,partylevel
UI_PASSPOINTS,passpoints,passpoints
UI_PET,pet,pet
UI_PETGRACE,petgrace,petgrace
UI_PETLEVEL,petlevel,petlevel
UI_PIERCING,piercing,piercing
UI_PLAYMOTION,playmotion,playmotion
UI_POSITION,position,position
UI_PREPAREPVPMATCH,preparepvpmatch,preparepvpmatch
UI_PRODUCTIONRECIPEALL,productionrecipeall,productionrecipeall
UI_PROXY,proxy,proxy
UI_PVPPARAM,pvpparam,pvpparam
UI_RAINBOWRACESCHEDULESET,rainbowracescheduleset,rainbowracescheduleset
UI_RECONNECTCORE,reconnectcore,reconnectcore
UI_RELOAD,reload,reload
UI_REMOVEACHIEV,removeachiev,removeachiev
UI_REMOVEALLACHIEV,removeallachiev,removeallachiev
UI_REMOVEALLQUEST,removeallquest,removeallquest
UI_REMOVEBUFF,removebuff,removebuff
UI_REMOVECOMPLETEQUEST,removecompletequest,removecompletequest
UI_REMOVEGUILDMEMBER,removeguildmember,removeguildmember
UI_REMOVEQUEST,removequest,removequest
UI_REMOVEVENDOR,removevendor,removevendor
UI_RESETARENA,resetarena,resetarena
UI_RESETARTIFACTBATTLE,resetartifactbattle,resetartifactbattle
UI_RESETDAILY,resetdaily,resetdaily
UI_RESETGACHA,resetgacha,resetgacha
UI_RESETGLOBALGACHA,resetglobalgacha,resetglobalgacha
UI_RESETGUILDBUFF,resetguildbuff,resetguildbuff
UI_RESETGUILDCOOLDOWN,resetguildcooldown,resetguildcooldown
UI_RESETGUILDHOUSES,resetguildhouses,resetguildhouses
UI_RESETHOUSINGGATHERINGS,resethousinggatherings,resethousinggatherings
UI_RESETHOUSINGNPCS,resethousingnpcs,resethousingnpcs
UI_RESETHOUSINGPROPS,resethousingprops,resethousingprops
UI_RESETLIFEMASATERYEXPERT,resetlifemasateryexpert,resetlifemasateryexpert
UI_RESETLIMIT,resetlimit,resetlimit
UI_RESETLOTTERY,resetlottery,resetlottery
UI_RESETPASS,resetpass,resetpass
UI_RESETPENYAITEMS,resetpenyaitems,resetpenyaitems
UI_RESETPLAYERLOTTERY,resetplayerlottery,resetplayerlottery
UI_RESETPRODUCTIONBOOST,resetproductionboost,resetproductionboost
UI_RESETPRODUCTIONRECIPES,resetproductionrecipes,resetproductionrecipes
UI_RESETPVPCONTESTDAILY,resetpvpcontestdaily,resetpvpcontestdaily
UI_RMBUFF,rmbuff,rmbuff
UI_RMVNPC,rmvnpc,rmvnpc
UI_SAY,say,say
UI_SERVERACCESSLEVEL,serveraccesslevel,serveraccesslevel
UI_SETACHIEVREWARD,setachievreward,setachievreward
UI_SETFWCPVPSTATE,setfwcpvpstate,setfwcpvpstate
UI_SHOUT,shout,shout
UI_SHOUTAGREE,shoutagree,shoutagree
UI_SHOUTREFUSE,shoutrefuse,shoutrefuse
UI_SIMULATEDROPS,simulatedrops,simulatedrops
UI_SKILLLEVEL,skilllevel,skilllevel
UI_SKILLLEVELALL,skilllevelall,skilllevelall
UI_SNOOP,snoop,snoop
UI_SNOOPGUILD,snoopguild,snoopguild
UI_SOUND,sound,sound
UI_SPECTATE,spectate,spectate
UI_SPEED,speed,speed
UI_STAGEAGREE,stageagree,stageagree
UI_STAGEREFUSE,stagerefuse,stagerefuse
UI_STAT,stat,stat
UI_SUMMON,summon,summon
UI_SUMMONGUILD,summonguild,summonguild
UI_SUMMONIP,summonip,summonip
UI_SYSTEM,system,system
UI_SYSTEMLIST,systemlist,systemlist
UI_TALK,talk,talk
UI_TEAMCHAT,teamchat,teamchat
UI_TELEPORT,teleport,teleport
UI_TEMPFREEZE,tempfreeze,tempfreeze
UI_TEMPMUTE,tempmute,tempmute
UI_TIME,time,time
UI_TRACEPLAYER,traceplayer,traceplayer
UI_TRADE,trade,trade
UI_TRADEAGREE,tradeagree,tradeagree
UI_TRADEREFUSE,traderefuse,traderefuse
UI_UNDYING,undying,undying
UI_UNDYING2,undying2,undying2
UI_UNIGNORE,unignore,unignore
UI_UPDATEACHIEV,updateachiev,updateachiev
UI_UPGRADE,upgrade,upgrade
UI_USERLIST,userlist,userlist
UI_VENDORID,vendorid,vendorid
UI_WARN,warn,warn
UI_WEATHER,weather,weather
UI_WHISPER,whisper,whisper
UI_WHISPERAGREE,whisperagree,whisperagree
UI_WHISPERREFUSE,whisperrefuse,whisperrefuse
UI_MS,ms,ms
UI_FPS,FPS,FPS
UI_DEBUG_2D_OVERLAY,2D overlay,2D overlay
UI_DEBUG_CURRENT_P,Current player,Jugador actual
UI_DEBUG_OBJS,Objects,Objetos
UI_DEBUG_SHD,Shadows,Sombras
UI_DEBUG_TERRAIN,Terrain,Terrain
UI_DEBUG_WATER,Water,Agua
UI_DEBUG_SKYBOX,Skybox,Skybox
UI_DEBUG_WEATHER,Weather,Clima
UI_DEBUG_FOG,Fog,Fog
UI_DEBUG_LIGHT,Light,Luz
UI_DEBUG_OBJ_CULLING,Object Culling,Object Culling
UI_DEBUG_BUTT_EXP,Exp,Exp
UI_DEBUG_MOVER_STATE,Movers states,Movers states
UI_DEBUG_DYNAMIC_BUFF,Dynamic buffers,Dynamic buffers
UI_DEBUG_RENDERING_INFO,Rendering Info,Rendering Info
UI_DEBUG_SHD_MAP_DEBUG,Shadow map debug,Shadow map debug
UI_DEBUG_SCENE_DEPTH_DEBUG,Scene depth debug,Scene depth debug
UI_DEBUG_SCENE_REFLECT_DEBUG,Scene reflection debug,Scene reflection debug
UI_DEBUG_POST_COLOR_DEBUG,Post color debug,Post color debug
UI_TITLE_GAME,Game,Juego
UI_TITLE_GRAPHICS,Graphics,Gráficos
UI_TITLE_DEBUG,Debug,Debug
UI_FIXED_HOUR,Fixed hour: ,Fixed hour: 
UI_TITLE_SHD_DEBUGGING,Shader Debugging,Shader Debugging
UI_TITLE_SKYBOX,Skybox,Skybox
UI_TITLE_SSAO_SHD,SSAO Shader,SSAO Shader
UI_TITLE_VOLUM_LIGHT_SHD,Volum. Light Shader,Volum. Light Shader
UI_TITLE_BLOOM_SHD,Bloom Shader,Bloom Shader
UI_TITLE_FLARE_SHD,Flare Shader,Flare Shader
UI_TITLE_GENERIC_SHD,Generic,Generic
UI_GENERIC_1,Setting 1,Configuración 1
UI_GENERIC_2,Setting 2,Configuración 2
UI_GENERIC_3,Setting 3,Configuración 3
UI_GENERIC_4,Setting 4,Configuración 4
UI_SBX_TIME,Time,Tiempo
UI_SBX_LIGHT_OFFSET,Light Offset,Light Offset
UI_SSAO_SHD_STR,Strength,Fuerza
UI_SSAO_SHD_MAX_D,Max Distance,Max Distance
UI_SSAO_SHD_FALLOFF,Falloff,Falloff
UI_SSAO_SHD_RADIUS,Radius,Radius
UI_SSAO_SHD_ALPHA,Alpha,Alfa
UI_SSAO_SHD_BLURSZ,Blur Size,Desenfoque de Tamaño
UI_SSAO_SHD_BLURSAMPLE,Blur Samples,Blur Samples
UI_BLOOM_SHD_SATUR,Saturation,Saturation
UI_FLARE_SHD_DISTORTSIZE,Distortion Size,Distortion Size
UI_FLARE_SHD_DISTORTSPEED,Distortion Speed,Distortion Speed
UI_FLARE_SHD_DISTORTSTR,Distortion Strength,Distortion Strength
UI_ATTR_OBJ,Objects: ,Objects: 
UI_ATTR_LANDSCAPE,Landscapes: ,Landscapes: 
UI_ATTR_PING,Ping: ,Ping: 
UI_ATTR_FPS,FPS: ,FPS: 
UI_CCU,CCU,CCU
UI_APP_ACCOUNT_TIP,Manage your account,Administra tu cuenta
UI_3RD_ANNIV_PASS,3rd Anniversary Pass,3rd Anniversary Pass
UI_BATTLEPASS_REPEAT,Repeat,Repeat
UI_UPGRADE_FAILURE_PROB,Failure: #b%s#nb,Failure: #b%s#nb
UI_UPGRADE_BREAK_PROB,Break: #b%s#nb,Break: #b%s#nb
UI_TOOLTIP_UPGRADEATTEMPT_REMAINING,Upgrade Attempts Left: %d,Upgrade Attempts Left: %d
UI_BATTLEPASS_MISSION_FIELDBOSS,Field boss battle participation: %s,Field boss battle participation: %s
UI_QUEST_CONSUMABLE_ITEM_COUNT,Number of Consumption Items Usage #cffc32f07#b%d/%d#nb#nc,Number of Consumption Items Usage #cffc32f07#b%d/%d#nb#nc
UI_ACHIEVEMENTS_REWARD_STATUE,Personal statue created,Personal statue created
UI_FORCEWEEKLYLIFESTYLERESET,forceweeklylifestylereset,forceweeklylifestylereset
UI_SHOP_REFRESH_IN,Refresh in,Actualizar en
UI_DAYS_MON,Mon,lun
UI_DAYS_TUE,Tue,mar
UI_DAYS_WED,Wed,miérc.
UI_DAYS_THU,Thu,jue
UI_DAYS_FRI,Fri,vie
UI_DAYS_SAT,Sat,sáb
UI_DAYS_SUN,Sun,dom
UI_SEARCHPARTY_LEVEL,Lv.,Nv.
UI_RANKING_UNIT1,st,st
UI_RANKING_UNIT2,nd,nd
UI_RANKING_UNIT3,rd,rd
UI_RANKING_UNIT4,th,th
UI_KALGAS_BLACK,Black,Negra
UI_KALGAS_WHITE,White,Blanca
UI_KALGAS_TEAM,Team,Equipo
UI_WARDROBE_NONE,None,Ninguno
UI_ACHIEVEMENT_SLOTS_N,slot(s),ranura(s)
UI_STATUS_LEVEL,Lv.%d,Lv.%d
UI_BOSSRAID_JOIN_TITLE,Enter Boss Raid Area,Enter Boss Raid Area
UI_BOSSRAID_JOIN_CONFIRM,Do you want to join the Boss Raid?,Do you want to join the Boss Raid?
UI_BOSSRAID_BOSS_APPEAR_NOTICE,The monster will appear in %d minutes and %d seconds,The monster will appear in %d minutes and %d seconds
UI_BOSSRAID_BOSS_APPEAR_NOTICE_MIN,The monster will appear in %d minutes,The monster will appear in %d minutes
UI_BOSSRAID_BOSS_APPEAR_NOTICE_SEC,The monster will appear in %d seconds,The monster will appear in %d seconds
UI_PVPMATCHRECAP_TITLE,Match Data,Datos de Partido
UI_PVPMATCHRECAP_TITLE_2,Match Result,Resultado del partido
UI_PVPMATCHRECAP_NAME,Name,Nombre
UI_PVPMATCHRECAP_JOB,Job,Clase
UI_PVPMATCHRECAP_LEVEL,Level,Nivel
UI_PVPMATCHRECAP_WINNER,Winner,Winner
UI_PVPMATCHRECAP_LOSER,Loser,Loser
UI_PVPMATCHRECAP_TOTAL,Total,Total
UI_REVOLUTIONARYS_SECRETJOURNAL_TITLE,Revolutionary's Secret Journal,Revolutionary's Secret Journal
UI_REVOLUTIONARYS_SECRETJOURNAL_DESC,"The journal's pages were lost during attacks by monsters from around the world.\nIf you help recover its contents, you will surely be rewarded.","The journal's pages were lost during attacks by monsters from around the world.\nIf you help recover its contents, you will surely be rewarded."
UI_BTN_ADD_ALL,Add all,Agregar todo
UI_FULL_COLLECTION_REWARD,Full collection Reward,Full collection Reward
UI_ADD_ALL_CONFIRM,The letters will be automatically registered in top-down order. Continue?,Las letras se registrarán automáticamente en orden de arriba hacia abajo. ¿Continuar?
UI_TRADE_CONFIRM_BLOCK,Item or Penya has been removed. Wait %d sec(s).,Item or Penya has been removed. Wait %d sec(s).
UI_OPTION_MAIL_MODE,Allow Mails From,Permitir correos de
UI_OPTION_MAIL_EVERYONE,Everyone,Todas
UI_OPTION_MAIL_FRIENDS,Friends,Amigos
UI_OPTION_MAIL_SYSTEM,System Only,Solo Sistema
UI_TOOLTIP_DUNGEON_ENTRY,Dungeon Free Entry,Dungeon Free Entry
UI_FWC_PASS_2025,2025 FWC Championship Pass,2025 FWC Championship Pass
UI_BATTLEPASS_MISSION_CONSUMABLE_ITEM,Number of Consumption Items Usage,Number of Consumption Items Usage
UI_BATTLEPASS_MISSION_GETITEM,Obtain %s,Obtain %s
UI_TOOLTIP_TITLE_FWC_COIN,Betting Coin Blessing,Betting Coin Blessing
UI_TOOLTIP_FWC_COIN_DROPS,Increased FWC Coin drop,Increased FWC Coin drop
UI_ADDATTRIBUTE_START,Start,Iniciar
UI_ADDATTRIBUTE_HEADERITEM,Item to be upgraded,Item to be upgraded
UI_ADDATTRIBUTE_NOMATERIAL,You ran out of materials.,You ran out of materials.
UI_ADDATTRIBUTE_SOULBIND_TITLE,Upgrade Item?,Upgrade Item?
UI_ADDATTRIBUTE_SOULBIND,Upgrading this item will make the item soul-bound. Do you wish to continue?,Upgrading this item will make the item soul-bound. Do you wish to continue?
UI_OPTION_PVPMATCH_CAPTION,PVP Match/Contest Captions,PVP Match/Contest Captions
UI_PTS_POPUP_DESC,"You are eligible to apply as a tester for the Public Test Server using the form below. This is a server that will be used to test upcoming features, for more information, please visit our website.","Eres elegible para postularte como tester para el Servidor de Pruebas Público utilizando el formulario a continuación. Este es un servidor que se utilizará para probar funciones próximas, para más información, por favor visita nuestro sitio web."
UI_PTS_POPUP_TITLE,Public Test Server Form,Formulario del Servidor de Prueba Pública
UI_PTS_POPUP_HIDE,Do not show this again,No volver a mostrar esto
UI_TAB_FWC_PREDICTION_RULE,Rule,Rule
